Radionuclide	U-235
Route of Intake	Ingestion
Material	Soluble forms, fA=2E-2
AMTD/AMAD, µm	-

Committed Effective Dose per Predicted Content in an Organ or Excreta Sample (Dose per Content Functions z(t)), Sv/Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
68	1.5E-4	1.8E-2	1.2E+0	4.5E-2	3.3E-3	2.0E-4	9.0E-3
69	1.5E-4	1.9E-2	1.2E+0	4.6E-2	3.3E-3	2.0E-4	9.0E-3
70	1.5E-4	1.9E-2	1.2E+0	4.6E-2	3.3E-3	2.0E-4	9.0E-3
71	1.5E-4	2.0E-2	1.2E+0	4.7E-2	3.4E-3	2.0E-4	9.1E-3
72	1.5E-4	2.0E-2	1.2E+0	4.8E-2	3.4E-3	2.0E-4	9.1E-3
73	1.6E-4	2.0E-2	1.3E+0	4.9E-2	3.5E-3	2.0E-4	9.1E-3
74	1.6E-4	2.1E-2	1.3E+0	5.0E-2	3.5E-3	2.1E-4	9.1E-3
75	1.6E-4	2.1E-2	1.3E+0	5.1E-2	3.5E-3	2.1E-4	9.1E-3
76	1.6E-4	2.2E-2	1.3E+0	5.2E-2	3.6E-3	2.1E-4	9.2E-3
77	1.6E-4	2.2E-2	1.3E+0	5.3E-2	3.6E-3	2.1E-4	9.2E-3
78	1.6E-4	2.3E-2	1.4E+0	5.4E-2	3.7E-3	2.1E-4	9.2E-3
79	1.6E-4	2.3E-2	1.4E+0	5.5E-2	3.7E-3	2.1E-4	9.2E-3
80	1.6E-4	2.3E-2	1.4E+0	5.6E-2	3.8E-3	2.1E-4	9.2E-3
81	1.6E-4	2.4E-2	1.4E+0	5.7E-2	3.8E-3	2.1E-4	9.3E-3
82	1.7E-4	2.4E-2	1.5E+0	5.8E-2	3.9E-3	2.1E-4	9.3E-3
83	1.7E-4	2.5E-2	1.5E+0	5.9E-2	3.9E-3	2.1E-4	9.3E-3
84	1.7E-4	2.5E-2	1.5E+0	6.0E-2	3.9E-3	2.1E-4	9.3E-3
85	1.7E-4	2.6E-2	1.5E+0	6.1E-2	4.0E-3	2.2E-4	9.3E-3
86	1.7E-4	2.6E-2	1.5E+0	6.2E-2	4.0E-3	2.2E-4	9.3E-3
87	1.7E-4	2.7E-2	1.6E+0	6.3E-2	4.1E-3	2.2E-4	9.4E-3
88	1.7E-4	2.7E-2	1.6E+0	6.4E-2	4.1E-3	2.2E-4	9.4E-3
89	1.7E-4	2.8E-2	1.6E+0	6.5E-2	4.2E-3	2.2E-4	9.4E-3
90	1.7E-4	2.8E-2	1.6E+0	6.7E-2	4.2E-3	2.2E-4	9.4E-3
91	1.8E-4	2.9E-2	1.7E+0	6.8E-2	4.3E-3	2.2E-4	9.4E-3
92	1.8E-4	2.9E-2	1.7E+0	6.9E-2	4.3E-3	2.2E-4	9.4E-3
93	1.8E-4	3.0E-2	1.7E+0	7.0E-2	4.4E-3	2.2E-4	9.4E-3
94	1.8E-4	3.0E-2	1.7E+0	7.1E-2	4.4E-3	2.2E-4	9.4E-3
95	1.8E-4	3.1E-2	1.8E+0	7.2E-2	4.5E-3	2.3E-4	9.5E-3
96	1.8E-4	3.1E-2	1.8E+0	7.3E-2	4.5E-3	2.3E-4	9.5E-3
97	1.8E-4	3.2E-2	1.8E+0	7.4E-2	4.6E-3	2.3E-4	9.5E-3
98	1.8E-4	3.3E-2	1.8E+0	7.5E-2	4.6E-3	2.3E-4	9.5E-3
99	1.8E-4	3.3E-2	1.9E+0	7.6E-2	4.7E-3	2.3E-4	9.5E-3
100	1.9E-4	3.4E-2	1.9E+0	7.7E-2	4.8E-3	2.3E-4	9.5E-3
110	2.0E-4	4.0E-2	2.2E+0	8.8E-2	5.3E-3	2.4E-4	9.6E-3
120	2.1E-4	4.6E-2	2.5E+0	9.8E-2	6.0E-3	2.5E-4	9.7E-3
130	2.1E-4	5.4E-2	2.9E+0	1.1E-1	6.7E-3	2.6E-4	9.7E-3
140	2.2E-4	6.2E-2	3.3E+0	1.2E-1	7.5E-3	2.7E-4	9.8E-3
150	2.3E-4	7.1E-2	3.7E+0	1.2E-1	8.5E-3	2.7E-4	9.8E-3
160	2.4E-4	8.2E-2	4.3E+0	1.3E-1	9.5E-3	2.8E-4	9.8E-3
170	2.4E-4	9.3E-2	4.9E+0	1.3E-1	1.1E-2	2.9E-4	9.9E-3
180	2.5E-4	1.1E-1	5.5E+0	1.4E-1	1.2E-2	2.9E-4	9.9E-3
190	2.6E-4	1.2E-1	6.3E+0	1.4E-1	1.3E-2	3.0E-4	9.9E-3
200	2.6E-4	1.3E-1	7.1E+0	1.5E-1	1.5E-2	3.1E-4	1.0E-2
210	2.7E-4	1.5E-1	8.1E+0	1.5E-1	1.6E-2	3.1E-4	1.0E-2
220	2.7E-4	1.7E-1	9.1E+0	1.5E-1	1.8E-2	3.2E-4	1.0E-2
230	2.8E-4	1.9E-1	1.0E+1	1.5E-1	2.0E-2	3.2E-4	1.0E-2
240	2.8E-4	2.1E-1	1.2E+1	1.6E-1	2.3E-2	3.3E-4	1.0E-2
250	2.8E-4	2.3E-1	1.3E+1	1.6E-1	2.5E-2	3.3E-4	1.0E-2
260	2.9E-4	2.6E-1	1.5E+1	1.6E-1	2.8E-2	3.3E-4	1.0E-2
270	2.9E-4	2.8E-1	1.7E+1	1.6E-1	3.1E-2	3.4E-4	1.0E-2
280	2.9E-4	3.1E-1	1.9E+1	1.6E-1	3.5E-2	3.4E-4	1.0E-2
290	3.0E-4	3.4E-1	2.1E+1	1.6E-1	3.8E-2	3.4E-4	1.0E-2
300	3.0E-4	3.7E-1	2.3E+1	1.6E-1	4.2E-2	3.5E-4	1.0E-2
310	3.0E-4	4.0E-1	2.6E+1	1.6E-1	4.7E-2	3.5E-4	1.0E-2
320	3.0E-4	4.4E-1	2.9E+1	1.6E-1	5.1E-2	3.5E-4	1.0E-2
330	3.0E-4	4.7E-1	3.2E+1	1.7E-1	5.7E-2	3.5E-4	1.0E-2
340	3.1E-4	5.1E-1	3.6E+1	1.7E-1	6.2E-2	3.6E-4	1.0E-2
350	3.1E-4	5.5E-1	4.0E+1	1.7E-1	6.8E-2	3.6E-4	1.0E-2
360	3.1E-4	5.9E-1	4.4E+1	1.7E-1	7.5E-2	3.6E-4	1.0E-2
365	3.1E-4	6.1E-1	4.6E+1	1.7E-1	7.8E-2	3.6E-4	1.0E-2
370	3.1E-4	6.3E-1	4.9E+1	1.7E-1	8.1E-2	3.6E-4	1.0E-2
380	3.1E-4	6.6E-1	5.3E+1	1.7E-1	8.9E-2	3.6E-4	1.0E-2
390	3.1E-4	7.0E-1	5.8E+1	1.7E-1	9.7E-2	3.7E-4	1.0E-2
400	3.2E-4	7.4E-1	6.4E+1	1.7E-1	1.0E-1	3.7E-4	1.0E-2
410	3.2E-4	7.8E-1	6.9E+1	1.7E-1	1.1E-1	3.7E-4	1.0E-2
420	3.2E-4	8.2E-1	7.5E+1	1.7E-1	1.2E-1	3.7E-4	1.0E-2
430	3.2E-4	8.6E-1	8.1E+1	1.7E-1	1.3E-1	3.7E-4	1.0E-2
440	3.2E-4	8.9E-1	8.7E+1	1.7E-1	1.4E-1	3.7E-4	1.0E-2
450	3.2E-4	9.3E-1	9.3E+1	1.7E-1	1.5E-1	3.7E-4	1.1E-2
460	3.2E-4	9.6E-1	1.0E+2	1.7E-1	1.6E-1	3.8E-4	1.1E-2
470	3.2E-4	9.9E-1	1.1E+2	1.7E-1	1.7E-1	3.8E-4	1.1E-2
480	3.2E-4	1.0E+0	1.1E+2	1.7E-1	1.8E-1	3.8E-4	1.1E-2
490	3.3E-4	1.0E+0	1.2E+2	1.7E-1	1.9E-1	3.8E-4	1.1E-2
500	3.3E-4	1.1E+0	1.2E+2	1.7E-1	2.0E-1	3.8E-4	1.1E-2
510	3.3E-4	1.1E+0	1.3E+2	1.7E-1	2.1E-1	3.8E-4	1.1E-2
520	3.3E-4	1.1E+0	1.4E+2	1.7E-1	2.2E-1	3.8E-4	1.1E-2
530	3.3E-4	1.1E+0	1.4E+2	1.7E-1	2.3E-1	3.8E-4	1.1E-2
540	3.3E-4	1.2E+0	1.5E+2	1.7E-1	2.4E-1	3.9E-4	1.1E-2
550	3.3E-4	1.2E+0	1.5E+2	1.7E-1	2.5E-1	3.9E-4	1.1E-2
560	3.3E-4	1.2E+0	1.6E+2	1.7E-1	2.6E-1	3.9E-4	1.1E-2
570	3.3E-4	1.2E+0	1.6E+2	1.7E-1	2.7E-1	3.9E-4	1.1E-2
580	3.3E-4	1.2E+0	1.7E+2	1.7E-1	2.8E-1	3.9E-4	1.1E-2
590	3.4E-4	1.3E+0	1.7E+2	1.7E-1	2.9E-1	3.9E-4	1.1E-2
600	3.4E-4	1.3E+0	1.8E+2	1.7E-1	2.9E-1	3.9E-4	1.1E-2
610	3.4E-4	1.3E+0	1.8E+2	1.7E-1	3.0E-1	3.9E-4	1.1E-2
620	3.4E-4	1.3E+0	1.8E+2	1.7E-1	3.1E-1	4.0E-4	1.1E-2
630	3.4E-4	1.3E+0	1.9E+2	1.7E-1	3.2E-1	4.0E-4	1.1E-2
640	3.4E-4	1.3E+0	1.9E+2	1.7E-1	3.2E-1	4.0E-4	1.1E-2
650	3.4E-4	1.3E+0	1.9E+2	1.7E-1	3.3E-1	4.0E-4	1.1E-2
660	3.4E-4	1.3E+0	1.9E+2	1.7E-1	3.3E-1	4.0E-4	1.1E-2
670	3.4E-4	1.4E+0	2.0E+2	1.7E-1	3.4E-1	4.0E-4	1.1E-2
680	3.4E-4	1.4E+0	2.0E+2	1.7E-1	3.4E-1	4.0E-4	1.1E-2
690	3.4E-4	1.4E+0	2.0E+2	1.7E-1	3.5E-1	4.0E-4	1.1E-2
700	3.5E-4	1.4E+0	2.0E+2	1.7E-1	3.5E-1	4.0E-4	1.1E-2
710	3.5E-4	1.4E+0	2.1E+2	1.7E-1	3.5E-1	4.1E-4	1.1E-2
720	3.5E-4	1.4E+0	2.1E+2	1.7E-1	3.6E-1	4.1E-4	1.1E-2
730	3.5E-4	1.4E+0	2.1E+2	1.7E-1	3.6E-1	4.1E-4	1.1E-2
740	3.5E-4	1.4E+0	2.1E+2	1.7E-1	3.6E-1	4.1E-4	1.1E-2
750	3.5E-4	1.4E+0	2.1E+2	1.7E-1	3.6E-1	4.1E-4	1.1E-2
760	3.5E-4	1.4E+0	2.1E+2	1.7E-1	3.7E-1	4.1E-4	1.1E-2
770	3.5E-4	1.4E+0	2.1E+2	1.7E-1	3.7E-1	4.1E-4	1.1E-2
780	3.5E-4	1.5E+0	2.2E+2	1.7E-1	3.7E-1	4.1E-4	1.1E-2
790	3.5E-4	1.5E+0	2.2E+2	1.7E-1	3.7E-1	4.1E-4	1.1E-2
800	3.5E-4	1.5E+0	2.2E+2	1.7E-1	3.7E-1	4.2E-4	1.1E-2
810	3.5E-4	1.5E+0	2.2E+2	1.7E-1	3.7E-1	4.2E-4	1.1E-2
820	3.6E-4	1.5E+0	2.2E+2	1.7E-1	3.8E-1	4.2E-4	1.1E-2
830	3.6E-4	1.5E+0	2.2E+2	1.7E-1	3.8E-1	4.2E-4	1.1E-2
840	3.6E-4	1.5E+0	2.2E+2	1.7E-1	3.8E-1	4.2E-4	1.1E-2
850	3.6E-4	1.5E+0	2.2E+2	1.7E-1	3.8E-1	4.2E-4	1.1E-2
860	3.6E-4	1.5E+0	2.3E+2	1.7E-1	3.8E-1	4.2E-4	1.1E-2
870	3.6E-4	1.5E+0	2.3E+2	1.7E-1	3.8E-1	4.2E-4	1.1E-2
880	3.6E-4	1.5E+0	2.3E+2	1.7E-1	3.8E-1	4.2E-4	1.1E-2
890	3.6E-4	1.5E+0	2.3E+2	1.7E-1	3.8E-1	4.3E-4	1.1E-2
900	3.6E-4	1.5E+0	2.3E+2	1.7E-1	3.8E-1	4.3E-4	1.1E-2
910	3.6E-4	1.5E+0	2.3E+2	1.7E-1	3.8E-1	4.3E-4	1.1E-2
920	3.6E-4	1.5E+0	2.3E+2	1.7E-1	3.8E-1	4.3E-4	1.1E-2
930	3.6E-4	1.6E+0	2.3E+2	1.7E-1	3.8E-1	4.3E-4	1.1E-2
940	3.7E-4	1.6E+0	2.3E+2	1.7E-1	3.8E-1	4.3E-4	1.1E-2
950	3.7E-4	1.6E+0	2.4E+2	1.7E-1	3.8E-1	4.3E-4	1.1E-2
960	3.7E-4	1.6E+0	2.4E+2	1.7E-1	3.9E-1	4.3E-4	1.2E-2
970	3.7E-4	1.6E+0	2.4E+2	1.7E-1	3.9E-1	4.3E-4	1.2E-2
980	3.7E-4	1.6E+0	2.4E+2	1.7E-1	3.9E-1	4.4E-4	1.2E-2
990	3.7E-4	1.6E+0	2.4E+2	1.7E-1	3.9E-1	4.4E-4	1.2E-2
1000	3.7E-4	1.6E+0	2.4E+2	1.7E-1	3.9E-1	4.4E-4	1.2E-2
1010	3.7E-4	1.6E+0	2.4E+2	1.7E-1	3.9E-1	4.4E-4	1.2E-2
1020	3.7E-4	1.6E+0	2.4E+2	1.7E-1	3.9E-1	4.4E-4	1.2E-2
1030	3.7E-4	1.6E+0	2.4E+2	1.7E-1	3.9E-1	4.4E-4	1.2E-2
1040	3.7E-4	1.6E+0	2.4E+2	1.7E-1	3.9E-1	4.4E-4	1.2E-2
1050	3.8E-4	1.6E+0	2.5E+2	1.7E-1	3.9E-1	4.4E-4	1.2E-2
1060	3.8E-4	1.6E+0	2.5E+2	1.7E-1	3.9E-1	4.5E-4	1.2E-2
1070	3.8E-4	1.6E+0	2.5E+2	1.7E-1	3.9E-1	4.5E-4	1.2E-2
1080	3.8E-4	1.7E+0	2.5E+2	1.7E-1	3.9E-1	4.5E-4	1.2E-2
1090	3.8E-4	1.7E+0	2.5E+2	1.7E-1	3.9E-1	4.5E-4	1.2E-2
1095	3.8E-4	1.7E+0	2.5E+2	1.7E-1	3.9E-1	4.5E-4	1.2E-2
1100	3.8E-4	1.7E+0	2.5E+2	1.7E-1	3.9E-1	4.5E-4	1.2E-2
1200	3.9E-4	1.7E+0	2.6E+2	1.7E-1	3.9E-1	4.6E-4	1.2E-2
1300	4.0E-4	1.8E+0	2.7E+2	1.7E-1	3.9E-1	4.7E-4	1.2E-2
1400	4.1E-4	1.9E+0	2.8E+2	1.7E-1	3.9E-1	4.9E-4	1.2E-2
1500	4.1E-4	2.0E+0	2.9E+2	1.7E-1	3.9E-1	5.0E-4	1.3E-2
1600	4.2E-4	2.0E+0	3.1E+2	1.7E-1	3.9E-1	5.1E-4	1.3E-2
1700	4.3E-4	2.1E+0	3.2E+2	1.7E-1	3.9E-1	5.2E-4	1.3E-2
1800	4.4E-4	2.2E+0	3.3E+2	1.7E-1	3.9E-1	5.3E-4	1.3E-2
1900	4.5E-4	2.3E+0	3.4E+2	1.7E-1	3.9E-1	5.5E-4	1.4E-2
2000	4.6E-4	2.4E+0	3.6E+2	1.7E-1	3.9E-1	5.6E-4	1.4E-2
2100	4.7E-4	2.5E+0	3.7E+2	1.7E-1	3.9E-1	5.7E-4	1.4E-2
2200	4.8E-4	2.5E+0	3.8E+2	1.7E-1	4.0E-1	5.8E-4	1.4E-2
2300	4.9E-4	2.6E+0	4.0E+2	1.7E-1	4.0E-1	6.0E-4	1.5E-2
2400	5.0E-4	2.7E+0	4.1E+2	1.7E-1	4.0E-1	6.1E-4	1.5E-2
2500	5.0E-4	2.8E+0	4.3E+2	1.7E-1	4.0E-1	6.2E-4	1.5E-2
2600	5.1E-4	2.9E+0	4.4E+2	1.8E-1	4.0E-1	6.3E-4	1.6E-2
2700	5.2E-4	3.1E+0	4.6E+2	1.8E-1	4.0E-1	6.5E-4	1.6E-2
2800	5.3E-4	3.2E+0	4.8E+2	1.8E-1	4.0E-1	6.6E-4	1.6E-2
2900	5.4E-4	3.3E+0	4.9E+2	1.8E-1	4.0E-1	6.7E-4	1.6E-2
3000	5.5E-4	3.4E+0	5.1E+2	1.8E-1	4.0E-1	6.9E-4	1.7E-2
3100	5.6E-4	3.5E+0	5.3E+2	1.8E-1	4.0E-1	7.0E-4	1.7E-2
3200	5.7E-4	3.6E+0	5.5E+2	1.8E-1	4.0E-1	7.1E-4	1.7E-2
3300	5.8E-4	3.8E+0	5.7E+2	1.8E-1	4.0E-1	7.2E-4	1.8E-2
3400	5.9E-4	3.9E+0	5.8E+2	1.8E-1	4.0E-1	7.4E-4	1.8E-2
3500	5.9E-4	4.0E+0	6.0E+2	1.8E-1	4.0E-1	7.5E-4	1.8E-2
3600	6.0E-4	4.1E+0	6.2E+2	1.8E-1	4.0E-1	7.6E-4	1.9E-2
3650	6.1E-4	4.2E+0	6.3E+2	1.8E-1	4.0E-1	7.7E-4	1.9E-2
4000	6.4E-4	4.7E+0	7.1E+2	1.8E-1	4.1E-1	8.2E-4	2.0E-2
5000	7.2E-4	6.3E+0	9.4E+2	1.8E-1	4.1E-1	9.5E-4	2.4E-2
6000	8.1E-4	8.0E+0	1.2E+3	1.9E-1	4.2E-1	1.1E-3	2.9E-2
7000	8.9E-4	1.0E+1	1.5E+3	1.9E-1	4.3E-1	1.2E-3	3.5E-2
8000	9.7E-4	1.2E+1	1.8E+3	1.9E-1	4.4E-1	1.3E-3	4.2E-2
9000	1.0E-3	1.4E+1	2.1E+3	2.0E-1	4.4E-1	1.5E-3	5.1E-2
10000	1.1E-3	1.6E+1	2.4E+3	2.0E-1	4.5E-1	1.6E-3	6.1E-2
11000	1.2E-3	1.8E+1	2.7E+3	2.0E-1	4.6E-1	1.8E-3	7.3E-2
12000	1.3E-3	2.0E+1	3.0E+3	2.1E-1	4.7E-1	1.9E-3	8.8E-2
13000	1.4E-3	2.2E+1	3.3E+3	2.1E-1	4.8E-1	2.1E-3	1.1E-1
14000	1.5E-3	2.4E+1	3.6E+3	2.1E-1	4.9E-1	2.3E-3	1.3E-1
15000	1.6E-3	2.6E+1	3.9E+3	2.2E-1	5.0E-1	2.5E-3	1.5E-1
16000	1.6E-3	2.8E+1	4.2E+3	2.2E-1	5.0E-1	2.7E-3	1.8E-1
17000	1.7E-3	3.1E+1	4.6E+3	2.3E-1	5.1E-1	2.9E-3	2.2E-1
18000	1.8E-3	3.3E+1	5.0E+3	2.3E-1	5.2E-1	3.1E-3	2.6E-1
18250	1.9E-3	3.4E+1	5.1E+3	2.3E-1	5.3E-1	3.2E-3	2.7E-1
Radionuclide	U-235
Route of Intake	Inhalation
Material	Aerosols Intermediate Type F/M: Uranyl nitrate, uranium peroxide hydrate, ammonium diuranate, uranium trioxide, fA=1.6E-2
AMTD/AMAD, µm	0.003

Committed Effective Dose per Predicted Content in an Organ or Excreta Sample (Dose per Content Functions z(t)), Sv/Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	3.7E-6	-	-	1.7E-5	8.3E-6	2.4E-3	3.7E-3
0.083333	3.8E-6	-	-	1.5E-5	8.9E-6	1.2E-3	2.8E-3
0.125	3.8E-6	-	-	1.3E-5	9.5E-6	7.6E-4	2.4E-3
0.25	4.0E-6	-	-	1.1E-5	1.1E-5	3.8E-4	1.8E-3
0.375	4.1E-6	-	-	9.6E-6	1.2E-5	2.6E-4	1.5E-3
0.5	4.3E-6	-	-	9.0E-6	1.4E-5	2.0E-4	1.3E-3
0.625	4.4E-6	-	-	8.7E-6	1.5E-5	1.7E-4	1.2E-3
0.75	4.6E-6	-	-	8.6E-6	1.7E-5	1.5E-4	1.1E-3
0.875	4.9E-6	-	-	8.7E-6	1.9E-5	1.3E-4	1.1E-3
1	5.1E-6	3.0E-5	5.3E-5	8.9E-6	2.1E-5	1.2E-4	1.0E-3
1.125	5.4E-6	-	-	9.3E-6	2.3E-5	1.2E-4	9.9E-4
1.25	5.7E-6	-	-	9.8E-6	2.5E-5	1.1E-4	9.7E-4
1.375	6.1E-6	-	-	1.0E-5	2.7E-5	1.1E-4	9.4E-4
1.5	6.5E-6	-	-	1.1E-5	2.9E-5	1.0E-4	9.3E-4
1.625	6.9E-6	-	-	1.2E-5	3.1E-5	1.0E-4	9.2E-4
1.75	7.4E-6	-	-	1.3E-5	3.3E-5	9.8E-5	9.1E-4
1.875	8.0E-6	-	-	1.5E-5	3.6E-5	9.6E-5	9.0E-4
2	8.6E-6	6.6E-5	1.6E-5	1.6E-5	3.8E-5	9.5E-5	9.0E-4
2.25	9.9E-6	-	-	2.0E-5	4.3E-5	9.3E-5	8.9E-4
2.5	1.1E-5	-	-	2.5E-5	4.7E-5	9.2E-5	9.0E-4
2.75	1.3E-5	-	-	3.2E-5	5.1E-5	9.1E-5	9.0E-4
3	1.4E-5	1.7E-4	2.4E-5	4.1E-5	5.6E-5	9.1E-5	9.1E-4
3.25	1.6E-5	-	-	5.3E-5	5.9E-5	9.1E-5	9.2E-4
3.5	1.8E-5	-	-	6.8E-5	6.3E-5	9.1E-5	9.4E-4
3.75	1.9E-5	-	-	8.7E-5	6.7E-5	9.1E-5	9.5E-4
4	2.0E-5	3.3E-4	5.9E-5	1.1E-4	7.0E-5	9.2E-5	9.7E-4
4.25	2.2E-5	-	-	1.4E-4	7.3E-5	9.3E-5	9.8E-4
4.5	2.3E-5	-	-	1.7E-4	7.6E-5	9.3E-5	1.0E-3
4.75	2.4E-5	-	-	2.1E-4	7.9E-5	9.4E-5	1.0E-3
5	2.4E-5	5.2E-4	1.6E-4	2.5E-4	8.1E-5	9.5E-5	1.0E-3
5.5	2.6E-5	-	-	3.3E-4	8.6E-5	9.6E-5	1.1E-3
6	2.7E-5	6.8E-4	3.8E-4	4.1E-4	9.1E-5	9.8E-5	1.1E-3
6.5	2.8E-5	-	-	4.9E-4	9.6E-5	9.9E-5	1.2E-3
7	2.9E-5	7.9E-4	6.9E-4	5.6E-4	1.0E-4	1.0E-4	1.2E-3
7.5	3.0E-5	-	-	6.4E-4	1.0E-4	1.0E-4	1.2E-3
8	3.1E-5	8.9E-4	9.9E-4	7.1E-4	1.1E-4	1.0E-4	1.3E-3
8.5	3.2E-5	-	-	7.9E-4	1.1E-4	1.1E-4	1.3E-3
9	3.3E-5	9.8E-4	1.3E-3	8.7E-4	1.2E-4	1.1E-4	1.4E-3
9.5	3.4E-5	-	-	9.6E-4	1.2E-4	1.1E-4	1.4E-3
10	3.5E-5	1.1E-3	1.6E-3	1.1E-3	1.2E-4	1.1E-4	1.5E-3
11	3.7E-5	1.2E-3	2.0E-3	1.3E-3	1.3E-4	1.1E-4	1.6E-3
12	3.8E-5	1.3E-3	2.4E-3	1.5E-3	1.4E-4	1.1E-4	1.7E-3
13	4.0E-5	1.4E-3	3.0E-3	1.8E-3	1.4E-4	1.2E-4	1.8E-3
14	4.2E-5	1.5E-3	3.6E-3	2.1E-3	1.5E-4	1.2E-4	2.0E-3
15	4.3E-5	1.6E-3	4.4E-3	2.5E-3	1.6E-4	1.2E-4	2.1E-3
16	4.5E-5	1.7E-3	5.4E-3	2.9E-3	1.6E-4	1.2E-4	2.2E-3
17	4.6E-5	1.8E-3	6.6E-3	3.4E-3	1.6E-4	1.3E-4	2.4E-3
18	4.8E-5	2.0E-3	7.9E-3	3.9E-3	1.7E-4	1.3E-4	2.5E-3
19	4.9E-5	2.1E-3	9.6E-3	4.4E-3	1.7E-4	1.3E-4	2.7E-3
20	5.0E-5	2.2E-3	1.2E-2	5.0E-3	1.8E-4	1.3E-4	2.8E-3
21	5.2E-5	2.4E-3	1.4E-2	5.6E-3	1.8E-4	1.3E-4	3.0E-3
22	5.3E-5	2.5E-3	1.6E-2	6.2E-3	1.8E-4	1.3E-4	3.1E-3
23	5.4E-5	2.7E-3	1.9E-2	6.9E-3	1.9E-4	1.3E-4	3.3E-3
24	5.5E-5	2.9E-3	2.3E-2	7.5E-3	1.9E-4	1.4E-4	3.5E-3
25	5.6E-5	3.0E-3	2.7E-2	8.1E-3	1.9E-4	1.4E-4	3.6E-3
26	5.7E-5	3.2E-3	3.1E-2	8.8E-3	2.0E-4	1.4E-4	3.8E-3
27	5.9E-5	3.4E-3	3.5E-2	9.4E-3	2.0E-4	1.4E-4	4.0E-3
28	6.0E-5	3.5E-3	4.0E-2	1.0E-2	2.0E-4	1.4E-4	4.1E-3
29	6.1E-5	3.7E-3	4.5E-2	1.1E-2	2.0E-4	1.4E-4	4.3E-3
30	6.2E-5	3.9E-3	5.1E-2	1.1E-2	2.1E-4	1.4E-4	4.5E-3
31	6.3E-5	4.1E-3	5.6E-2	1.2E-2	2.1E-4	1.4E-4	4.6E-3
32	6.4E-5	4.3E-3	6.1E-2	1.2E-2	2.1E-4	1.4E-4	4.8E-3
33	6.5E-5	4.4E-3	6.6E-2	1.3E-2	2.1E-4	1.4E-4	4.9E-3
34	6.6E-5	4.6E-3	7.2E-2	1.3E-2	2.2E-4	1.5E-4	5.1E-3
35	6.7E-5	4.8E-3	7.6E-2	1.4E-2	2.2E-4	1.5E-4	5.2E-3
36	6.8E-5	5.0E-3	8.1E-2	1.4E-2	2.2E-4	1.5E-4	5.4E-3
37	6.9E-5	5.2E-3	8.5E-2	1.4E-2	2.3E-4	1.5E-4	5.5E-3
38	6.9E-5	5.4E-3	8.9E-2	1.5E-2	2.3E-4	1.5E-4	5.6E-3
39	7.0E-5	5.6E-3	9.3E-2	1.5E-2	2.3E-4	1.5E-4	5.7E-3
40	7.1E-5	5.8E-3	9.7E-2	1.6E-2	2.3E-4	1.5E-4	5.9E-3
41	7.2E-5	6.0E-3	1.0E-1	1.6E-2	2.4E-4	1.5E-4	6.0E-3
42	7.3E-5	6.2E-3	1.0E-1	1.6E-2	2.4E-4	1.5E-4	6.1E-3
43	7.4E-5	6.4E-3	1.1E-1	1.7E-2	2.4E-4	1.5E-4	6.2E-3
44	7.5E-5	6.6E-3	1.1E-1	1.7E-2	2.5E-4	1.5E-4	6.3E-3
45	7.6E-5	6.8E-3	1.1E-1	1.8E-2	2.5E-4	1.5E-4	6.4E-3
46	7.7E-5	7.0E-3	1.1E-1	1.8E-2	2.5E-4	1.6E-4	6.5E-3
47	7.8E-5	7.2E-3	1.2E-1	1.9E-2	2.5E-4	1.6E-4	6.6E-3
48	7.8E-5	7.4E-3	1.2E-1	1.9E-2	2.6E-4	1.6E-4	6.6E-3
49	7.9E-5	7.6E-3	1.2E-1	1.9E-2	2.6E-4	1.6E-4	6.7E-3
50	8.0E-5	7.8E-3	1.2E-1	2.0E-2	2.6E-4	1.6E-4	6.8E-3
51	8.1E-5	8.0E-3	1.2E-1	2.0E-2	2.7E-4	1.6E-4	6.8E-3
52	8.2E-5	8.2E-3	1.3E-1	2.1E-2	2.7E-4	1.6E-4	6.9E-3
53	8.3E-5	8.4E-3	1.3E-1	2.1E-2	2.7E-4	1.6E-4	7.0E-3
54	8.4E-5	8.6E-3	1.3E-1	2.1E-2	2.8E-4	1.6E-4	7.0E-3
55	8.4E-5	8.8E-3	1.3E-1	2.2E-2	2.8E-4	1.6E-4	7.1E-3
56	8.5E-5	9.0E-3	1.3E-1	2.2E-2	2.8E-4	1.6E-4	7.1E-3
57	8.6E-5	9.2E-3	1.4E-1	2.3E-2	2.9E-4	1.6E-4	7.2E-3
58	8.7E-5	9.4E-3	1.4E-1	2.3E-2	2.9E-4	1.6E-4	7.2E-3
59	8.8E-5	9.6E-3	1.4E-1	2.4E-2	2.9E-4	1.7E-4	7.3E-3
60	8.9E-5	9.8E-3	1.4E-1	2.4E-2	3.0E-4	1.7E-4	7.3E-3
61	9.0E-5	1.0E-2	1.4E-1	2.5E-2	3.0E-4	1.7E-4	7.3E-3
62	9.0E-5	1.0E-2	1.5E-1	2.5E-2	3.0E-4	1.7E-4	7.4E-3
63	9.1E-5	1.0E-2	1.5E-1	2.6E-2	3.1E-4	1.7E-4	7.4E-3
